,OrderNumber,ProductName,Color,Category,Subcategory,ListPrice,Orderdate,Duedate,Shipdate,PromotionName,SalesRegion,OrderQuantity,UnitPrice,SalesAmount,DiscountAmount,TaxAmount,Freight
18827,SO51854,LL Road Handlebars,,Components,Handlebars,44.54,1/28/2013,2/9/2013,2/4/2013,No Discount,Southeast,1,26.724,26.724,0.0,2.1379,0.6681
18832,SO51855,HL Road Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,Southwest,2,31.584,63.168,0.0,5.0534,1.5792
18843,SO51855,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,1/28/2013,2/9/2013,2/4/2013,No Discount,Southwest,8,72.0,576.0,0.0,46.08,14.4
18845,SO51855,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,1/28/2013,2/9/2013,2/4/2013,No Discount,Southwest,4,2.994,11.976,0.0,0.9581,0.2994
18846,SO51855,Patch Kit/8 Patches,,Accessories,Tires and Tubes,2.29,1/28/2013,2/9/2013,2/4/2013,No Discount,Southwest,2,1.374,2.748,0.0,0.2198,0.0687
18863,SO51855,LL Road Handlebars,,Components,Handlebars,44.54,1/28/2013,2/9/2013,2/4/2013,No Discount,Southwest,2,26.724,53.448,0.0,4.2758,1.3362
18867,SO51855,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,1/28/2013,2/9/2013,2/4/2013,No Discount,Southwest,1,4.77,4.77,0.0,0.3816,0.1193
18880,SO51855,HL Road Handlebars,,Components,Handlebars,120.27,1/28/2013,2/9/2013,2/4/2013,No Discount,Southwest,1,72.162,72.162,0.0,5.773,1.8041
18883,SO51856,HL Mountain Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,Southwest,1,31.584,31.584,0.0,2.5267,0.7896
18885,SO51856,HL Mountain Handlebars,,Components,Handlebars,120.27,1/28/2013,2/9/2013,2/4/2013,No Discount,Southwest,1,72.162,72.162,0.0,5.773,1.8041
18889,SO51856,LL Mountain Handlebars,,Components,Handlebars,44.54,1/28/2013,2/9/2013,2/4/2013,No Discount,Southwest,2,26.724,53.448,0.0,4.2758,1.3362
18892,SO51856,LL Mountain Seat/Saddle,,Components,Saddles,27.12,1/28/2013,2/9/2013,2/4/2013,No Discount,Southwest,1,16.272,16.272,0.0,1.3018,0.4068
18908,SO51856,LL Bottom Bracket,,Components,Bottom Brackets,53.99,1/28/2013,2/9/2013,2/4/2013,No Discount,Southwest,2,32.394,64.788,0.0,5.183,1.6197
18915,SO51856,HL Bottom Bracket,,Components,Bottom Brackets,121.49,1/28/2013,2/9/2013,2/4/2013,No Discount,Southwest,5,72.894,364.47,0.0,29.1576,9.1118
18935,SO51857,LL Touring Seat/Saddle,,Components,Saddles,27.12,1/28/2013,2/9/2013,2/4/2013,No Discount,France,5,16.272,81.36,0.0,6.5088,2.034
18941,SO51857,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,1/28/2013,2/9/2013,2/4/2013,No Discount,France,1,4.77,4.77,0.0,0.3816,0.1193
18950,SO51857,LL Bottom Bracket,,Components,Bottom Brackets,53.99,1/28/2013,2/9/2013,2/4/2013,No Discount,France,7,32.394,226.758,0.0,18.1406,5.669
18954,SO51857,HL Touring Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,France,5,31.584,157.92,0.0,12.6336,3.948
18958,SO51857,HL Touring Handlebars,,Components,Handlebars,91.57,1/28/2013,2/9/2013,2/4/2013,No Discount,France,6,54.942,329.652,0.0,26.3722,8.2413
18968,SO51857,HL Bottom Bracket,,Components,Bottom Brackets,121.49,1/28/2013,2/9/2013,2/4/2013,No Discount,France,7,72.894,510.258,0.0,40.8206,12.7565
18992,SO51858,HL Touring Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,France,3,31.584,94.752,0.0,7.5802,2.3688
18995,SO51858,HL Touring Handlebars,,Components,Handlebars,91.57,1/28/2013,2/9/2013,2/4/2013,No Discount,France,2,54.942,109.884,0.0,8.7907,2.7471
19006,SO51858,LL Touring Handlebars,,Components,Handlebars,46.09,1/28/2013,2/9/2013,2/4/2013,No Discount,France,2,27.654,55.308,0.0,4.4246,1.3827
19010,SO51858,ML Touring Seat/Saddle,,Components,Saddles,39.14,1/28/2013,2/9/2013,2/4/2013,No Discount,France,1,23.484,23.484,0.0,1.8787,0.5871
19027,SO51860,HL Road Handlebars,,Components,Handlebars,120.27,1/28/2013,2/9/2013,2/4/2013,No Discount,Northeast,1,72.162,72.162,0.0,5.773,1.8041
19030,SO51860,HL Road Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,Northeast,2,31.584,63.168,0.0,5.0534,1.5792
19042,SO51860,LL Road Handlebars,,Components,Handlebars,44.54,1/28/2013,2/9/2013,2/4/2013,No Discount,Northeast,2,26.724,53.448,0.0,4.2758,1.3362
19052,SO51861,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,1/28/2013,2/9/2013,2/4/2013,No Discount,France,9,72.0,648.0,0.0,51.84,16.2
19061,SO51861,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,1/28/2013,2/9/2013,2/4/2013,No Discount,France,6,2.994,17.964,0.0,1.4371,0.4491
19063,SO51861,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,1/28/2013,2/9/2013,2/4/2013,No Discount,France,5,4.77,23.85,0.0,1.908,0.5963
19078,SO51864,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,1/28/2013,2/9/2013,2/4/2013,No Discount,Southeast,2,2.994,5.988,0.0,0.479,0.1497
19080,SO51864,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,1/28/2013,2/9/2013,2/4/2013,No Discount,Southeast,2,72.0,144.0,0.0,11.52,3.6
19091,SO51864,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,1/28/2013,2/9/2013,2/4/2013,No Discount,Southeast,3,4.77,14.31,0.0,1.1448,0.3578
19094,SO51864,ML Mountain Handlebars,,Components,Handlebars,61.92,1/28/2013,2/9/2013,2/4/2013,No Discount,Southeast,2,37.152,74.304,0.0,5.9443,1.8576
19096,SO51864,HL Mountain Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,Southeast,4,31.584,126.336,0.0,10.1069,3.1584
19099,SO51865,HL Mountain Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,Northwest,1,31.584,31.584,0.0,2.5267,0.7896
19103,SO51867,LL Touring Seat/Saddle,,Components,Saddles,27.12,1/28/2013,2/9/2013,2/4/2013,No Discount,Southwest,1,16.272,16.272,0.0,1.3018,0.4068
19108,SO51869,LL Road Handlebars,,Components,Handlebars,44.54,1/28/2013,2/9/2013,2/4/2013,No Discount,Germany,1,26.724,26.724,0.0,2.1379,0.6681
19112,SO51873,Patch Kit/8 Patches,,Accessories,Tires and Tubes,2.29,1/28/2013,2/9/2013,2/4/2013,No Discount,Central,2,1.374,2.748,0.0,0.2198,0.0687
19138,SO51875,ML Touring Seat/Saddle,,Components,Saddles,39.14,1/28/2013,2/9/2013,2/4/2013,No Discount,Australia,2,23.484,46.968,0.0,3.7574,1.1742
19144,SO51875,LL Touring Handlebars,,Components,Handlebars,46.09,1/28/2013,2/9/2013,2/4/2013,No Discount,Australia,4,27.654,110.616,0.0,8.8493,2.7654
19149,SO51875,LL Touring Seat/Saddle,,Components,Saddles,27.12,1/28/2013,2/9/2013,2/4/2013,No Discount,Australia,3,16.272,48.816,0.0,3.9053,1.2204
19150,SO51875,HL Touring Seat/Saddle,,Components,Saddles,52.64,1/28/2013,2/9/2013,2/4/2013,No Discount,Australia,6,31.584,189.504,0.0,15.1603,4.7376
19163,SO53452,LL Touring Seat/Saddle,,Components,Saddles,27.12,2/28/2013,3/12/2013,3/7/2013,No Discount,Northwest,2,16.272,32.544,0.0,2.6035,0.8136
19171,SO53452,HL Touring Handlebars,,Components,Handlebars,91.57,2/28/2013,3/12/2013,3/7/2013,No Discount,Northwest,4,54.942,219.768,0.0,17.5814,5.4942
19177,SO53452,HL Touring Seat/Saddle,,Components,Saddles,52.64,2/28/2013,3/12/2013,3/7/2013,No Discount,Northwest,4,31.584,126.336,0.0,10.1069,3.1584
19183,SO53452,HL Bottom Bracket,,Components,Bottom Brackets,121.49,2/28/2013,3/12/2013,3/7/2013,No Discount,Northwest,1,72.894,72.894,0.0,5.8315,1.8224
19190,SO53452,LL Bottom Bracket,,Components,Bottom Brackets,53.99,2/28/2013,3/12/2013,3/7/2013,No Discount,Northwest,3,32.394,97.182,0.0,7.7746,2.4296
19210,SO53454,ML Mountain Handlebars,,Components,Handlebars,61.92,2/28/2013,3/12/2013,3/7/2013,No Discount,Central,2,37.152,74.304,0.0,5.9443,1.8576
19211,SO53454,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,2/28/2013,3/12/2013,3/7/2013,No Discount,Central,8,72.0,576.0,0.0,46.08,14.4
19220,SO53454,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,2/28/2013,3/12/2013,3/7/2013,No Discount,Central,3,2.994,8.982,0.0,0.7186,0.2246
19223,SO53454,LL Mountain Handlebars,,Components,Handlebars,44.54,2/28/2013,3/12/2013,3/7/2013,No Discount,Central,1,26.724,26.724,0.0,2.1379,0.6681
19232,SO53454,HL Mountain Handlebars,,Components,Handlebars,120.27,2/28/2013,3/12/2013,3/7/2013,No Discount,Central,2,72.162,144.324,0.0,11.5459,3.6081
19235,SO53454,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,2/28/2013,3/12/2013,3/7/2013,No Discount,Central,2,4.77,9.54,0.0,0.7632,0.2385
19259,SO53455,ML Mountain Handlebars,,Components,Handlebars,61.92,2/28/2013,3/12/2013,3/7/2013,No Discount,United Kingdom,2,37.152,74.304,0.0,5.9443,1.8576
19260,SO53455,HL Mountain Handlebars,,Components,Handlebars,120.27,2/28/2013,3/12/2013,3/7/2013,No Discount,United Kingdom,1,72.162,72.162,0.0,5.773,1.8041
19264,SO53455,HL Mountain Seat/Saddle,,Components,Saddles,52.64,2/28/2013,3/12/2013,3/7/2013,No Discount,United Kingdom,2,31.584,63.168,0.0,5.0534,1.5792
19276,SO53455,LL Mountain Handlebars,,Components,Handlebars,44.54,2/28/2013,3/12/2013,3/7/2013,No Discount,United Kingdom,2,26.724,53.448,0.0,4.2758,1.3362
19289,SO53456,HL Road Handlebars,,Components,Handlebars,120.27,2/28/2013,3/12/2013,3/7/2013,No Discount,Canada,1,72.162,72.162,0.0,5.773,1.8041
19318,SO53457,HL Bottom Bracket,,Components,Bottom Brackets,121.49,2/28/2013,3/12/2013,3/7/2013,No Discount,Northwest,2,72.894,145.788,0.0,11.663,3.6447
19320,SO53457,ML Mountain Handlebars,,Components,Handlebars,61.92,2/28/2013,3/12/2013,3/7/2013,No Discount,Northwest,2,37.152,74.304,0.0,5.9443,1.8576
19322,SO53457,LL Mountain Handlebars,,Components,Handlebars,44.54,2/28/2013,3/12/2013,3/7/2013,No Discount,Northwest,2,26.724,53.448,0.0,4.2758,1.3362
19324,SO53457,LL Mountain Seat/Saddle,,Components,Saddles,27.12,2/28/2013,3/12/2013,3/7/2013,No Discount,Northwest,1,16.272,16.272,0.0,1.3018,0.4068
19325,SO53457,ML Mountain Seat/Saddle,,Components,Saddles,39.14,2/28/2013,3/12/2013,3/7/2013,No Discount,Northwest,4,23.484,93.936,0.0,7.5149,2.3484
19326,SO53457,LL Bottom Bracket,,Components,Bottom Brackets,53.99,2/28/2013,3/12/2013,3/7/2013,No Discount,Northwest,3,32.394,97.182,0.0,7.7746,2.4296
19338,SO53457,HL Mountain Seat/Saddle,,Components,Saddles,52.64,2/28/2013,3/12/2013,3/7/2013,No Discount,Northwest,2,31.584,63.168,0.0,5.0534,1.5792
19351,SO53458,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,2/28/2013,3/12/2013,3/7/2013,Volume Discount 11 to 14,United Kingdom,12,4.611,54.2254,1.1066,4.338,1.3556
19352,SO53458,ML Touring Seat/Saddle,,Components,Saddles,39.14,2/28/2013,3/12/2013,3/7/2013,No Discount,United Kingdom,4,23.484,93.936,0.0,7.5149,2.3484
19364,SO53458,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,2/28/2013,3/12/2013,3/7/2013,No Discount,United Kingdom,4,2.994,11.976,0.0,0.9581,0.2994
19377,SO53458,HL Touring Seat/Saddle,,Components,Saddles,52.64,2/28/2013,3/12/2013,3/7/2013,No Discount,United Kingdom,4,31.584,126.336,0.0,10.1069,3.1584
19381,SO53458,HL Touring Handlebars,,Components,Handlebars,91.57,2/28/2013,3/12/2013,3/7/2013,No Discount,United Kingdom,4,54.942,219.768,0.0,17.5814,5.4942
19382,SO53458,LL Touring Handlebars,,Components,Handlebars,46.09,2/28/2013,3/12/2013,3/7/2013,No Discount,United Kingdom,4,27.654,110.616,0.0,8.8493,2.7654
19387,SO53458,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,2/28/2013,3/12/2013,3/7/2013,No Discount,United Kingdom,9,72.0,648.0,0.0,51.84,16.2
19393,SO53458,Patch Kit/8 Patches,,Accessories,Tires and Tubes,2.29,2/28/2013,3/12/2013,3/7/2013,No Discount,United Kingdom,3,1.374,4.122,0.0,0.3298,0.1031
19407,SO53459,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,2/28/2013,3/12/2013,3/7/2013,No Discount,Southwest,4,2.994,11.976,0.0,0.9581,0.2994
19413,SO53459,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,2/28/2013,3/12/2013,3/7/2013,No Discount,Southwest,6,4.77,28.62,0.0,2.2896,0.7155
19417,SO53459,HL Touring Seat/Saddle,,Components,Saddles,52.64,2/28/2013,3/12/2013,3/7/2013,No Discount,Southwest,2,31.584,63.168,0.0,5.0534,1.5792
19435,SO53459,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,2/28/2013,3/12/2013,3/7/2013,No Discount,Southwest,2,72.0,144.0,0.0,11.52,3.6
19439,SO53459,HL Bottom Bracket,,Components,Bottom Brackets,121.49,2/28/2013,3/12/2013,3/7/2013,No Discount,Southwest,6,72.894,437.364,0.0,34.9891,10.9341
19442,SO53459,LL Touring Seat/Saddle,,Components,Saddles,27.12,2/28/2013,3/12/2013,3/7/2013,No Discount,Southwest,3,16.272,48.816,0.0,3.9053,1.2204
19446,SO53459,LL Bottom Bracket,,Components,Bottom Brackets,53.99,2/28/2013,3/12/2013,3/7/2013,No Discount,Southwest,2,32.394,64.788,0.0,5.183,1.6197
19452,SO53460,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,2/28/2013,3/12/2013,3/7/2013,No Discount,Southwest,6,4.77,28.62,0.0,2.2896,0.7155
19457,SO53460,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,2/28/2013,3/12/2013,3/7/2013,No Discount,Southwest,8,2.994,23.952,0.0,1.9162,0.5988
19467,SO53460,HL Road Handlebars,,Components,Handlebars,120.27,2/28/2013,3/12/2013,3/7/2013,No Discount,Southwest,1,72.162,72.162,0.0,5.773,1.8041
19475,SO53460,LL Road Handlebars,,Components,Handlebars,44.54,2/28/2013,3/12/2013,3/7/2013,No Discount,Southwest,1,26.724,26.724,0.0,2.1379,0.6681
19479,SO53460,Patch Kit/8 Patches,,Accessories,Tires and Tubes,2.29,2/28/2013,3/12/2013,3/7/2013,No Discount,Southwest,2,1.374,2.748,0.0,0.2198,0.0687
19482,SO53460,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,2/28/2013,3/12/2013,3/7/2013,Volume Discount 15 to 24,Southwest,18,66.0,1128.6,59.4,90.288,28.215
19496,SO53460,HL Road Seat/Saddle,,Components,Saddles,52.64,2/28/2013,3/12/2013,3/7/2013,No Discount,Southwest,3,31.584,94.752,0.0,7.5802,2.3688
19508,SO53463,HL Mountain Seat/Saddle,,Components,Saddles,52.64,2/28/2013,3/12/2013,3/7/2013,No Discount,Canada,3,31.584,94.752,0.0,7.5802,2.3688
19513,SO53463,ML Mountain Handlebars,,Components,Handlebars,61.92,2/28/2013,3/12/2013,3/7/2013,No Discount,Canada,2,37.152,74.304,0.0,5.9443,1.8576
19525,SO53464,LL Road Handlebars,,Components,Handlebars,44.54,2/28/2013,3/12/2013,3/7/2013,No Discount,Canada,3,26.724,80.172,0.0,6.4138,2.0043
19531,SO53464,HL Road Seat/Saddle,,Components,Saddles,52.64,2/28/2013,3/12/2013,3/7/2013,No Discount,Canada,2,31.584,63.168,0.0,5.0534,1.5792
19536,SO53464,HL Road Handlebars,,Components,Handlebars,120.27,2/28/2013,3/12/2013,3/7/2013,No Discount,Canada,7,72.162,505.134,0.0,40.4107,12.6284
19551,SO53465,HL Bottom Bracket,,Components,Bottom Brackets,121.49,2/28/2013,3/12/2013,3/7/2013,No Discount,Canada,4,72.894,291.576,0.0,23.3261,7.2894
19552,SO53465,HL Mountain Handlebars,,Components,Handlebars,120.27,2/28/2013,3/12/2013,3/7/2013,No Discount,Canada,3,72.162,216.486,0.0,17.3189,5.4122
19555,SO53465,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,2/28/2013,3/12/2013,3/7/2013,Volume Discount 11 to 14,Canada,14,4.611,63.2629,1.2911,5.061,1.5816
19559,SO53465,HL Mountain Seat/Saddle,,Components,Saddles,52.64,2/28/2013,3/12/2013,3/7/2013,No Discount,Canada,5,31.584,157.92,0.0,12.6336,3.948
19560,SO53465,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,2/28/2013,3/12/2013,3/7/2013,Volume Discount 11 to 14,Canada,11,69.6,750.288,15.312,60.023,18.7572
19562,SO53465,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,2/28/2013,3/12/2013,3/7/2013,Volume Discount 11 to 14,Canada,13,2.8942,36.8721,0.7525,2.9498,0.9218
19564,SO53465,LL Bottom Bracket,,Components,Bottom Brackets,53.99,2/28/2013,3/12/2013,3/7/2013,No Discount,Canada,1,32.394,32.394,0.0,2.5915,0.8099
19575,SO53465,LL Mountain Handlebars,,Components,Handlebars,44.54,2/28/2013,3/12/2013,3/7/2013,Volume Discount 11 to 14,Canada,12,25.8332,303.7984,6.2,24.3039,7.595
19587,SO53465,ML Mountain Handlebars,,Components,Handlebars,61.92,2/28/2013,3/12/2013,3/7/2013,No Discount,Canada,10,37.152,371.52,0.0,29.7216,9.288
19602,SO53465,ML Mountain Seat/Saddle,,Components,Saddles,39.14,2/28/2013,3/12/2013,3/7/2013,No Discount,Canada,10,23.484,234.84,0.0,18.7872,5.871
19604,SO53465,Patch Kit/8 Patches,,Accessories,Tires and Tubes,2.29,2/28/2013,3/12/2013,3/7/2013,No Discount,Canada,3,1.374,4.122,0.0,0.3298,0.1031
19609,SO53465,LL Mountain Seat/Saddle,,Components,Saddles,27.12,2/28/2013,3/12/2013,3/7/2013,No Discount,Canada,5,16.272,81.36,0.0,6.5088,2.034
19632,SO53467,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,2/28/2013,3/12/2013,3/7/2013,No Discount,Northwest,3,4.77,14.31,0.0,1.1448,0.3578
19635,SO53467,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,2/28/2013,3/12/2013,3/7/2013,No Discount,Northwest,5,72.0,360.0,0.0,28.8,9.0
19645,SO53468,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,2/28/2013,3/12/2013,3/7/2013,No Discount,Australia,3,72.0,216.0,0.0,17.28,5.4
19647,SO53468,HL Touring Seat/Saddle,,Components,Saddles,52.64,2/28/2013,3/12/2013,3/7/2013,No Discount,Australia,2,31.584,63.168,0.0,5.0534,1.5792
19663,SO53468,HL Touring Handlebars,,Components,Handlebars,91.57,2/28/2013,3/12/2013,3/7/2013,No Discount,Australia,3,54.942,164.826,0.0,13.1861,4.1207
19670,SO53468,Patch Kit/8 Patches,,Accessories,Tires and Tubes,2.29,2/28/2013,3/12/2013,3/7/2013,No Discount,Australia,2,1.374,2.748,0.0,0.2198,0.0687
19674,SO53468,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,2/28/2013,3/12/2013,3/7/2013,No Discount,Australia,7,4.77,33.39,0.0,2.6712,0.8348
19687,SO53468,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,2/28/2013,3/12/2013,3/7/2013,No Discount,Australia,7,2.994,20.958,0.0,1.6766,0.524
19690,SO53468,LL Touring Seat/Saddle,,Components,Saddles,27.12,2/28/2013,3/12/2013,3/7/2013,No Discount,Australia,2,16.272,32.544,0.0,2.6035,0.8136
19706,SO53469,HL Road Seat/Saddle,,Components,Saddles,52.64,2/28/2013,3/12/2013,3/7/2013,No Discount,Northwest,1,31.584,31.584,0.0,2.5267,0.7896
19710,SO53469,LL Road Handlebars,,Components,Handlebars,44.54,2/28/2013,3/12/2013,3/7/2013,No Discount,Northwest,1,26.724,26.724,0.0,2.1379,0.6681
19714,SO53470,HL Touring Seat/Saddle,,Components,Saddles,52.64,2/28/2013,3/12/2013,3/7/2013,No Discount,Southwest,1,31.584,31.584,0.0,2.5267,0.7896
19725,SO53470,LL Touring Handlebars,,Components,Handlebars,46.09,2/28/2013,3/12/2013,3/7/2013,No Discount,Southwest,2,27.654,55.308,0.0,4.4246,1.3827
19727,SO53470,HL Touring Handlebars,,Components,Handlebars,91.57,2/28/2013,3/12/2013,3/7/2013,No Discount,Southwest,1,54.942,54.942,0.0,4.3954,1.3736
19728,SO53470,ML Touring Seat/Saddle,,Components,Saddles,39.14,2/28/2013,3/12/2013,3/7/2013,No Discount,Southwest,1,23.484,23.484,0.0,1.8787,0.5871
19744,SO53471,HL Road Seat/Saddle,,Components,Saddles,52.64,2/28/2013,3/12/2013,3/7/2013,No Discount,Central,1,31.584,31.584,0.0,2.5267,0.7896
19746,SO53471,LL Road Handlebars,,Components,Handlebars,44.54,2/28/2013,3/12/2013,3/7/2013,No Discount,Central,1,26.724,26.724,0.0,2.1379,0.6681
19749,SO53471,HL Road Handlebars,,Components,Handlebars,120.27,2/28/2013,3/12/2013,3/7/2013,No Discount,Central,1,72.162,72.162,0.0,5.773,1.8041
19753,SO53471,Patch Kit/8 Patches,,Accessories,Tires and Tubes,2.29,2/28/2013,3/12/2013,3/7/2013,No Discount,Central,1,1.374,1.374,0.0,0.1099,0.0344
19771,SO53472,HL Road Seat/Saddle,,Components,Saddles,52.64,2/28/2013,3/12/2013,3/7/2013,No Discount,United Kingdom,1,31.584,31.584,0.0,2.5267,0.7896
19777,SO53472,LL Road Handlebars,,Components,Handlebars,44.54,2/28/2013,3/12/2013,3/7/2013,No Discount,United Kingdom,2,26.724,53.448,0.0,4.2758,1.3362
19785,SO53472,LL Road Seat/Saddle,,Components,Saddles,27.12,2/28/2013,3/12/2013,3/7/2013,No Discount,United Kingdom,4,16.272,65.088,0.0,5.207,1.6272
19796,SO53472,HL Road Handlebars,,Components,Handlebars,120.27,2/28/2013,3/12/2013,3/7/2013,No Discount,United Kingdom,3,72.162,216.486,0.0,17.3189,5.4122
19797,SO53472,Patch Kit/8 Patches,,Accessories,Tires and Tubes,2.29,2/28/2013,3/12/2013,3/7/2013,No Discount,United Kingdom,2,1.374,2.748,0.0,0.2198,0.0687
19798,SO53472,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,2/28/2013,3/12/2013,3/7/2013,Volume Discount 15 to 24,United Kingdom,19,66.0,1191.3,62.7,95.304,29.7825
19799,SO53472,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,2/28/2013,3/12/2013,3/7/2013,No Discount,United Kingdom,7,2.994,20.958,0.0,1.6766,0.524
19813,SO53472,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,2/28/2013,3/12/2013,3/7/2013,Volume Discount 11 to 14,United Kingdom,13,4.611,58.7441,1.1989,4.6995,1.4686
19830,SO53474,Patch Kit/8 Patches,,Accessories,Tires and Tubes,2.29,2/28/2013,3/12/2013,3/7/2013,No Discount,Southeast,6,1.374,8.244,0.0,0.6595,0.2061
19842,SO53474,LL Touring Seat/Saddle,,Components,Saddles,27.12,2/28/2013,3/12/2013,3/7/2013,No Discount,Southeast,2,16.272,32.544,0.0,2.6035,0.8136
19844,SO53474,HL Bottom Bracket,,Components,Bottom Brackets,121.49,2/28/2013,3/12/2013,3/7/2013,No Discount,Southeast,2,72.894,145.788,0.0,11.663,3.6447
19857,SO53474,HL Touring Handlebars,,Components,Handlebars,91.57,2/28/2013,3/12/2013,3/7/2013,No Discount,Southeast,2,54.942,109.884,0.0,8.7907,2.7471
19865,SO53475,Patch Kit/8 Patches,,Accessories,Tires and Tubes,2.29,2/28/2013,3/12/2013,3/7/2013,No Discount,France,7,1.374,9.618,0.0,0.7694,0.2405
19872,SO53475,LL Road Handlebars,,Components,Handlebars,44.54,2/28/2013,3/12/2013,3/7/2013,No Discount,France,2,26.724,53.448,0.0,4.2758,1.3362
19877,SO53475,Bike Wash - Dissolver,,Accessories,Cleaners,7.95,2/28/2013,3/12/2013,3/7/2013,No Discount,France,7,4.77,33.39,0.0,2.6712,0.8348
19882,SO53475,HL Road Handlebars,,Components,Handlebars,120.27,2/28/2013,3/12/2013,3/7/2013,No Discount,France,3,72.162,216.486,0.0,17.3189,5.4122
19887,SO53475,Water Bottle - 30 oz.,,Accessories,Bottles and Cages,4.99,2/28/2013,3/12/2013,3/7/2013,No Discount,France,9,2.994,26.946,0.0,2.1557,0.6737
19895,SO53475,Hitch Rack - 4-Bike,,Accessories,Bike Racks,120.0,2/28/2013,3/12/2013,3/7/2013,Volume Discount 25 to 40,France,28,60.0,1512.0,168.0,120.96,37.8
19899,SO53475,HL Road Seat/Saddle,,Components,Saddles,52.64,2/28/2013,3/12/2013,3/7/2013,No Discount,France,3,31.584,94.752,0.0,7.5802,2.3688
19922,SO53476,HL Bottom Bracket,,Components,Bottom Brackets,121.49,2/28/2013,3/12/2013,3/7/2013,No Discount,Southwest,3,72.894,218.682,0.0,17.4946,5.4671
19924,SO53477,HL Touring Seat/Saddle,,Components,Saddles,52.64,2/28/2013,3/12/2013,3/7/2013,No Discount,Canada,2,31.584,63.168,0.0,5.0534,1.5792
19926,SO53477,LL Touring Seat/Saddle,,Components,Saddles,27.12,2/28/2013,3/12/2013,3/7/2013,No Discount,Canada,2,16.272,32.544,0.0,2.6035,0.8136
19961,SO53478,LL Mountain Handlebars,,Components,Handlebars,44.54,2/28/2013,3/12/2013,3/7/2013,No Discount,France,4,26.724,106.896,0.0,8.5517,2.6724
19962,SO53478,ML Mountain Seat/Saddle,,Components,Saddles,39.14,2/28/2013,3/12/2013,3/7/2013,No Discount,France,4,23.484,93.936,0.0,7.5149,2.3484
19971,SO53478,HL Mountain Seat/Saddle,,Components,Saddles,52.64,2/28/2013,3/12/2013,3/7/2013,No Discount,France,1,31.584,31.584,0.0,2.5267,0.7896
